股票代码,页码,标题,时间
300003,2,乐普医疗针对下属子公司睿健医疗IPO撤回事项，需要进行信息披露吗？,04-01 10:12
300003,2,养猪算了。搞什么医疗。全是一群口嗨佬,04-02 11:00
300003,2,医药股都起来了，你还窝着,04-02 10:39
300003,2,这是一个假医药吧,04-02 10:42
300003,2,又想发套。,04-02 10:55
300003,2,做庄这么怂干嘛，有量化嘛,04-02 10:53
300003,2,脑机接口正式纳入医保收费标准，接下来就会大规模临床应用，体现在各大厂家的业绩上就,04-02 09:41
300003,2,近期医疗卫生走势最差的股票，没有之一！,04-02 09:36
300003,2,这个价位闭着眼睛买后面都能赚钱,04-02 09:46
300003,2,老老实实到16.5不好吗,04-02 10:06
300003,2,16.7入继续建仓越跌越买,04-02 09:42
300003,2,烂股，涨不过别人，跌冲锋陷阵很爱表现！,04-02 09:42
300003,2,均线有力量么,04-02 09:36
300003,2,16.5让我买一点,04-02 09:35
300003,2,隔夜挂涨停板，既然没有买出，我也服你了！,04-02 09:35
300003,2,真的环保加环保概念吧,04-02 09:32
300003,2,脑机今天应该会有表现，乐普有没有啊？,04-02 09:27
300003,2,感觉今天要绿啊,04-02 09:18
300003,2,二季度主炒生物医药,04-02 09:23
300003,2,别装了，给我下来,04-02 09:23
300003,2,创新医疗开盘涨停了,04-02 09:15
300003,2,乐普医疗：融资净偿还641.62万元，融资余额13.78亿元,04-02 09:08
300003,2,美股脑再生科技爆拉46%，同板块的A股乐普医疗呢？,04-01 11:49
300003,2,大家说，凭这2～4倍2025年度业绩和创新业务(丹麦首付3000万美元，累计10,04-02 12:59
300003,2,但斌使用乐普同款支架,04-02 08:11
300003,2,人算不如天算,04-02 07:58
300003,2,乐普医疗——心血管+脑机接口双主线，2026年催化密集核心爆发逻辑脑机接口商业化,04-02 07:48
300003,2,$乐普医疗(SZ300003)$,04-02 07:44
300003,2,扫描乐普医疗万邦德昂利康昭衍新药,04-02 07:44
300003,2,我不看好，如果让我22回本，立马走人,04-01 09:15
300003,2,今天总体走势还算强劲，明天应可轻松越过20日均线。悬在乐普头上的阴霾已一扫而空，,04-01 03:48
300003,2,明天涨停,04-01 11:51
300003,2,晚上一定要找点利好证明自己选的股票是好的，是能涨停的，麻痹自己。,04-01 11:26
300003,2,发这个图，是乐普老韭菜老钉子户对各位的提醒，乐普高开必低走，逢缺口必补，所以知道,04-01 11:13
300003,2,$乐普医疗(SZ300003)$,04-01 09:46
300003,2,脑再生科技晚上涨了33%了，脑机接口可能要爆发了,04-01 10:18
300003,2,你也有10亿BD,04-01 10:45
300003,2,猴痘概念涨3.85% 主力资金净流入45股,04-01 05:03
300003,2,这个月还得在16上下拉锯，下个月择方向。,04-01 08:38
300003,2,一个个的不好看就去抓紧卖了乐普买别的股去，4000多只还挑不出来个入的了您法眼的,04-01 06:57
300003,2,但斌装的生物可降解的支架，是那家公司的呢？,04-01 02:11
300003,2,明天上不了17的，明天至少绿2个点,04-01 05:39
300003,2,啥事能解套呢,04-01 05:17
300003,2,该上涨了，再跌也没有这么低的筹码了,03-27 09:42
300003,2,买了，拐点已出,03-27 10:09
300003,2,多涨点啊,03-16 02:21
300003,2,终于动了，潜伏不容易啊,03-16 10:09
300004,1,4.3分享持有：出：特发信息新进：,04-03 01:44
300004,1,缩量没人玩了剩下的躺平，,04-03 02:10
300004,1,有一种软件叫ps,04-03 04:03
300004,1,快点爽快跌下来，我在十元等你，抄底把亏损的赚回来，,04-03 03:35
300004,1,南风己经买人敢买他，吃人的庄家,04-03 01:45
300004,1,11年前最高价跌下来，我知道你在里面，我在等上你几年也不怕。我也不看盘。还有什么,04-03 11:12
300004,1,主力，我在华泰买的，8块的本，有能耐你砸20个点，要不然明年清明就是你的周年,04-03 01:19
300004,1,南风从3.74起来的，现在12多，已经4倍多了，有些人拿十几倍几十倍的股票比，翻,04-03 08:30
300004,1,忽悠你接盘的还坚守，她有本事的话，3块多就入了，3块多不入13块多入你跟？机构目,04-03 12:16
300004,1,NND，换手率0.7%，股价跌了3.22%。量化真不是人。,04-03 10:21
300004,1,股吧里只要出现一个两个那种所谓的大v唱多，看吧，绝对没好。你们就不能悄悄的干点人,04-03 10:07
300004,1,高开作妖,04-03 09:31
300004,1,南风股份：南方增材3D打印业务正在推进中,04-02 08:10
300004,1,4.1今作继续持有这三支具备增长潜力，我满怀期待，相信随着后续市场的发展，达,04-01 10:39
300004,1,南方增材二期项目原计划25年底或26年初进行验收，现在4月份还没有完成相关工作，,04-02 04:44
300004,1,沟庄,04-02 12:20
300004,1,福建板块活跃强势，看看海峡创新，今天安妮没有动，张小泉还好,04-02 06:12
300004,1,散户的优势在这种时候就体现出来了！兰花指一点，就跑了！但是主力资金呢？跑给谁？只,04-02 10:27
300004,1,波澜壮阔啊,03-30 02:36
300004,1,我猜今天继续高开低走,04-02 06:52
300004,1,今天核聚变爆发，南风涨停,04-02 06:29
300004,1,啥时候启动,04-01 01:16
300004,1,市盈率过高了，等跌倒10-11可以进场，在飘一飘吧,04-01 11:03
300004,1,大盘逆子啊，涨成这样你却不争气，也没很多散户在里面，老庄也装死,04-01 10:38
300004,1,买了你也是够倒霉,04-01 10:55
300004,1,真tm恶心,04-01 10:41
300004,1,无语了，外围涨上去，这个还在跳水,04-01 10:16
300004,1,开始下跌！,04-01 10:27
300004,1,瞧瞧这个鬼样子,04-01 10:22
300004,1,今天千万不要追高,04-01 10:13
300004,1,不是,04-01 10:11
300004,1,……,04-01 09:53
300004,1,昨天卖飞了,03-31 10:40
300004,1,都去神剑了,03-31 10:05
300004,1,长江水下通高铁，通风处理数南风！,03-30 09:08
300004,1,潜力不小，一旦酝酿到位两个涨停问题不大,03-29 03:51
300004,1,吧里的老人怎么都不见了，没有人说话,03-30 01:46
300004,1,后期可能两个涨停,03-29 03:53
300004,1,下周能不能给机会再回去，次次都t飞,03-28 12:09
300004,1,老庄在无量对倒左手买右手卖制造涨幅引诱散户跟风，货还没出完呢！一个做鼓风机的能吹,03-27 10:52
300004,1,$南风股份(SZ300004)$,03-28 05:51
300004,1,没得量，虽然涨了，但是不健康。我今天盈利4点先出了，下周看上不上量,03-27 03:28
300004,1,20日均线能否突破？,03-27 11:23
300004,1,趋势已走坏了，反弹的高点随时走都是对的。等二个月左右走势修复后再进不迟。,03-27 10:26
300004,1,刺激哦！冲锋,03-27 10:18
300004,1,还要再下台阶,03-27 09:26
300004,1,回调缩量，加仓干,03-26 09:11
300004,1,谢谢主力,03-25 11:11
300004,1,今天这量怎么这么小，代表什么吗？,03-26 02:10
300004,1,出了个研报，看来要寸草不生了,03-26 11:32
300004,1,招人还是在招，只不过这个工资可能比较难招到人。,03-26 09:18
300004,1,这种量能走势绝对还要向下寻底，逢高减仓。,03-26 11:27
300004,1,南风与中国广核有关系么,03-26 10:04
300004,1,别被南方增材3D误导，业务只占1%吧，99%的业务是通风系统，中的标都是中核系中,03-25 01:46
300004,1,一大早起来都在唱多，我就知道要完蛋,03-26 09:03
300004,1,最前沿的商业航天概念,03-26 08:38
300004,1,$南风股份(SZ300004)$,03-26 08:28
300004,1,刚刚噩梦惊醒，静娜身中两枪难道南风股份今天还要跌吗,03-25 05:18
300004,1,应该会冲到20左右,03-25 09:21
300004,1,南风股份。。。。。。,03-25 08:15
300004,1,兄弟们我还在啊你们都还好吗？,03-25 05:47
300004,1,反弹费劲，跌起来要命的跌,03-25 01:27
300004,1,南风股份：南方增材3D打印业务正在推进中,03-25 12:44
300004,1,南方增材二期项目进度缓慢，除了决策层估计不足以外，是否还受到在设备调试中还要继续,03-25 11:30
300004,1,液冷真的在这次前就走完了吗？南风贴合江顺。但是你的技术比他成熟，资质又好。怎么比,03-25 10:21
300004,1,这里面的主力特别聪明，每次都是提前起动。跌的时候提前跑，涨的时候小心翼翼。只能说,03-24 10:12
300004,1,加油冲，站上五日线然后冲涨停,03-25 09:53
300004,1,如果今天还是小阴小阳，向下破位的概率就很大。,03-25 09:22
300004,1,现在大家要去找今天大跌而且这2年来没怎么涨的票，牛市要换一批股开始涨了，接下来一,03-23 11:00
300004,1,明天能否涨停？,03-24 04:11
300004,1,什么叫牛逼佛山板块排倒数第一,03-24 09:08
300004,1,大盘暴涨，满屏皆红。请表达一下你现在的心情！,03-24 03:08
300004,1,不要幻想什么签单，不要想什么突然利好公告来个涨停，股票走成这样，说明年线10.5,03-24 05:30
300004,2,一点抵抗没有，庄拿了4倍利润，出货了,04-03 09:46
300004,2,大家不要跟，我最了解这个主力资金,03-27 11:12
300004,2,天呐！这只股票还在12元上面呀！这个庄家还不跳吗？他是傻了吧！布伦特原油又上10,03-26 03:35
300004,2,$南风股份(SZ300004)$,03-26 08:27
300004,2,原油又拉起来了哈！不出意外今晚暴涨到95美元哦！,03-25 02:03
300004,2,涨一丢丢是要表达主力不好意思的心情吗,03-25 01:41
300004,2,我回来了,03-24 11:08
300004,2,怎么会这样，究竟造了多大的孽。万股普涨修复中，国企，连续由17.88跌至12元后,03-24 09:40
300004,2,简直太过分了，不是人干的事,03-24 03:37
300004,2,可能是业绩支撑不到现在的股价,03-24 02:59
300004,2,大盘大涨，逆风而行,03-24 02:50
300004,2,进去建仓！不知道对不对？不管东南西北风？逮着老鼠就是好猫！还有和我一样看法的吗？,03-24 02:19
300004,2,北京科锐，陕西国际医学。今天涨幅没有达到5%，不看！,03-24 01:54
300004,2,僵尸股,03-24 01:46
300004,2,给机会跑的呀，别怪主力，送你上路的都是贪恋,03-24 01:31
300004,2,什么情况啊,03-24 12:20
300004,2,何德何能啊踩了这么大一坨,03-24 01:08
300004,2,买到鬼了,03-24 11:50
300004,2,此股已进ICU,03-24 11:21
300004,2,不是，你凭啥今天还跌六个点？，太不是人了吧,03-24 10:29
300004,2,脏今天工作完成睡觉去了。,03-24 10:30
300004,2,所有的股票买的都是涨，就这只暴跌啊。亏死了。要退市了吗,03-24 10:07
300004,2,知道你为什么砸！再不计手段就去举报！,03-24 10:20
300004,2,解套快换股，这种票不能玩,03-24 10:03
300004,2,西北风股份,03-24 10:10
300004,2,你不跌停我都看不上你,03-24 10:03
300004,2,今天会收一个蝌蚪走势，头在上，尾巴在下面。大家一起品,03-24 10:03
300004,2,南风这是真疯了吗？跌成狗了,03-24 10:01
300004,2,我在提醒一下大家这股在10.86左右会反弹到12.55左右就会一路下来破7，大家,03-24 09:52
300004,2,这是什么公司？,03-24 09:54
300004,2,南风股份,03-24 09:55
300004,2,10.55年线止跌,03-24 09:53
300004,2,不要指望跟昨天一样拉起来，昨天是资金出逃，今天是下跌的开始,03-24 09:53
300004,2,10元是最低点吧，毕竟好不容易才突破10元月线,03-24 09:49
300004,2,前两天太强势了，补跌是必须的,03-24 09:48
300004,2,坏东西，为啥不直接来个跌停呢？,03-24 09:46
300004,2,补跌,03-24 09:39
300004,2,碎,03-24 09:38
300004,2,初生股,03-24 09:36
300004,2,和A股大盘一样恶心,03-24 09:36
300004,2,无了，哎,03-24 09:36
300004,2,大家一定要注意11.82不是底还会破11的，我看到的是在10.86左右会反弹一波,03-23 10:13
300004,2,上顶风已凉，何日待解放？去中心化是独舞，还是与世界风向看齐，大家动动小手指,03-23 04:37
300004,2,谢谢主力,03-23 10:27
300004,2,最讨厌就是股吧里面的狗！怎样才能屏蔽它。,03-23 11:23
300004,2,这就算彻底凉凉啦吧,03-23 02:35
300004,2,竟然还敢停留在12元不赶快清仓而逃？这庄家简直就是疯了！,03-23 02:12
300004,2,厉害，这都能翻红,03-23 10:26
300004,2,明天早上盘前计划：低开2个点左右，则直接集合竞价和开盘后马上不计成本全部清仓处理,03-22 10:22
300004,2,挺牛啊,03-23 09:53
300004,2,一开盘就人踩人，互相践踏,03-23 09:46
300004,2,"淘宝上几十块钱就能买一个软件，做出各种各样的交割单,这种交割单的极其逼真，有了用",03-23 07:01
300004,2,外围暴跌，不知道明天早上你会低开几个点？,03-22 03:11
300004,2,庄：没有会怎么走？,03-22 08:55
300004,2,冲动是魔鬼，从一个火坑跳到另外一个火坑，恶性循环，周一看来只有割肉了，伤心的周末,03-20 03:25
300004,2,这里面散户的确不多，很冷清,03-22 12:30
300004,2,尊敬的公司领导您好！最近市场传闻公司的微通道液冷部件是唯一获得英伟达台湾客户并且,03-20 03:00
300004,2,液冷今年没戏，因为今年液冷更改了路线！期待明年下一代液冷能不能用上微通道，错过了,03-19 11:04
300004,2,我昨天在公屏上说12.15这波反弹到14.23就会下来，大家还是要减仓，相信我的,03-19 10:30
300004,2,看来周一又要割肉了,03-20 02:33
300004,2,每年的会结束，行情也结束，铁律,03-20 04:09
300004,2,南风股份：南方增材3D打印技术尚不能实现微米级打印,03-20 04:02
300004,2,这股是不是有什么隐藏利好，值得庄家这么洗，这谁顶得住啊,03-20 02:41
300004,2,董秘您好！公司微通道液冷板是否送样适配华为AI昇腾服务器？,03-20 03:00
300004,2,还有晒单抄底的吗？,03-20 02:41
300004,2,刺激呀,03-19 11:09
300004,2,此股量化大本营？,03-20 02:11
300004,2,庄家有个别称叫“马上泄”,03-20 01:40
300004,2,南风南风，抽风,03-20 01:36
300004,2,我来了，我来了,03-20 01:11
300004,2,庄已经完全控盘了，砸下去没多少人割肉了，基本上左右手互掏。,03-20 12:16
300004,2,庄家有的毛病，大家要注意,03-20 01:11
300004,2,南风股份要拉涨停板啦！,03-20 01:03
300004,2,一丢丢量能都能拉5个点，强强强,03-20 01:03
300004,2,爹麻木了,03-20 10:42
300004,2,12.40一直犹豫要不要买…结果就拉上去了,03-20 11:39
300005,1,外骨骼爆发了，各景区抢都抢不到！！,04-04 02:35
300005,1,关于探路者,04-04 10:08
300005,1,先行者永远在路上，探路者走路都带风。,04-04 07:35
300005,1,三夫户外（股票代码：002780）确实涉及“灭蚊概念”，主要因其销售具有驱蚊功能,04-04 06:37
300005,1,不到20日线坚决不买,04-04 12:50
300005,1,探路者收购三夫户外，可能性有多大,04-04 10:53
300005,1,弱弱的问句，这个定增貌似通过不了吧，价格太低啦,04-03 10:03
300005,1,7.01分发行价太低，明显在抢钱。,04-02 07:16
300005,1,探路者：公司始终重视在全国的业务布局与品牌建设,04-03 09:10
300005,1,探路者：交易已完成交割手续，贝特莱已纳入公司合并财务报表,04-03 08:35
300005,1,贵司证券部门的电话是不是010-66609120，为什么每天都无人接听，形同虚设,04-03 03:00
